app_name,start_time,end_time,timedelta,productive
tiktok.com,2022-12-17 01:56:52,2022-12-17 02:46:37,0 days 00:49:45,False
google.com,2023-10-24 07:17:49,2023-10-24 10:03:12,0 days 02:45:23,True
Cursor,2021-11-15 23:50:11,2021-11-16 01:09:36,0 days 01:19:25,True
tiktok.com,2023-12-31 09:38:37,2023-12-31 10:30:29,0 days 00:51:52,False
tiktok.com,2024-07-26 02:42:30,2024-07-26 03:07:20,0 days 00:24:50,False
VSCode,2023-09-19 09:46:04,2023-09-19 13:37:25,0 days 03:51:21,True
youtube.com,2023-09-09 15:32:42,2023-09-09 17:47:25,0 days 02:14:43,False
google.com,2022-09-28 02:49:16,2022-09-28 05:35:32,0 days 02:46:16,True
youtube.com,2024-06-09 11:11:14,2024-06-09 13:41:17,0 days 02:30:03,False
google.com,2022-10-23 13:13:31,2022-10-23 13:57:06,0 days 00:43:35,True
Cursor,2022-04-12 17:51:11,2022-04-12 21:24:45,0 days 03:33:34,True
google.com,2024-03-07 00:36:34,2024-03-07 03:40:27,0 days 03:03:53,True
youtube.com,2023-11-19 01:48:46,2023-11-19 04:53:10,0 days 03:04:24,False
tiktok.com,2022-01-16 02:45:12,2022-01-16 06:08:15,0 days 03:23:03,False
tiktok.com,2021-11-08 06:00:43,2021-11-08 09:32:38,0 days 03:31:55,False
google.com,2021-11-05 16:35:44,2021-11-05 17:45:44,0 days 01:10:00,True
youtube.com,2022-04-11 09:41:39,2022-04-11 12:20:46,0 days 02:39:07,False
Cursor,2024-08-21 23:15:17,2024-08-22 00:26:45,0 days 01:11:28,True
youtube.com,2024-04-22 09:38:42,2024-04-22 09:41:17,0 days 00:02:35,False
google.com,2024-05-14 15:39:35,2024-05-14 17:00:51,0 days 01:21:16,True
google.com,2023-10-12 19:01:50,2023-10-12 19:59:10,0 days 00:57:20,True
VSCode,2024-09-30 21:19:46,2024-09-30 22:37:43,0 days 01:17:57,True
VSCode,2022-04-05 02:16:03,2022-04-05 05:01:27,0 days 02:45:24,True
tiktok.com,2021-12-20 00:55:37,2021-12-20 03:29:44,0 days 02:34:07,False
youtube.com,2022-08-13 04:31:55,2022-08-13 06:20:57,0 days 01:49:02,False
tiktok.com,2023-08-06 00:07:12,2023-08-06 00:08:25,0 days 00:01:13,False
tiktok.com,2021-11-20 23:26:57,2021-11-21 01:01:56,0 days 01:34:59,False
tiktok.com,2022-12-11 16:03:57,2022-12-11 18:16:16,0 days 02:12:19,False
youtube.com,2022-04-15 01:53:35,2022-04-15 05:11:24,0 days 03:17:49,False
tiktok.com,2023-04-04 02:19:31,2023-04-04 04:04:40,0 days 01:45:09,False
tiktok.com,2022-10-16 20:18:01,2022-10-16 21:30:48,0 days 01:12:47,False
google.com,2022-07-03 10:33:55,2022-07-03 14:02:56,0 days 03:29:01,True
tiktok.com,2021-11-27 11:57:54,2021-11-27 14:55:18,0 days 02:57:24,False
tiktok.com,2022-05-04 02:23:16,2022-05-04 02:35:47,0 days 00:12:31,False
google.com,2024-08-20 18:59:33,2024-08-20 21:54:24,0 days 02:54:51,True
youtube.com,2023-02-27 07:35:16,2023-02-27 10:34:46,0 days 02:59:30,False
Terminal,2023-05-26 15:47:52,2023-05-26 16:56:04,0 days 01:08:12,True
Cursor,2022-11-14 16:51:30,2022-11-14 19:11:06,0 days 02:19:36,True
VSCode,2024-09-12 23:00:51,2024-09-13 02:31:11,0 days 03:30:20,True
Terminal,2022-06-13 21:59:51,2022-06-14 00:27:28,0 days 02:27:37,True
Cursor,2021-12-25 14:21:17,2021-12-25 18:04:43,0 days 03:43:26,True
VSCode,2022-06-20 09:55:07,2022-06-20 13:10:05,0 days 03:14:58,True
youtube.com,2024-03-21 09:04:05,2024-03-21 10:02:17,0 days 00:58:12,False
Cursor,2023-10-28 14:24:29,2023-10-28 17:37:47,0 days 03:13:18,True
google.com,2023-08-07 21:00:35,2023-08-07 23:12:12,0 days 02:11:37,True
Cursor,2024-05-26 05:58:55,2024-05-26 07:33:30,0 days 01:34:35,True
google.com,2022-07-13 09:17:31,2022-07-13 09:34:53,0 days 00:17:22,True
youtube.com,2023-03-23 17:42:30,2023-03-23 19:58:27,0 days 02:15:57,False
youtube.com,2021-11-26 16:52:11,2021-11-26 17:26:15,0 days 00:34:04,False
VSCode,2023-10-21 01:15:25,2023-10-21 02:58:39,0 days 01:43:14,True
youtube.com,2023-05-05 19:24:09,2023-05-05 21:27:03,0 days 02:02:54,False
tiktok.com,2022-05-12 17:13:42,2022-05-12 19:32:31,0 days 02:18:49,False
tiktok.com,2023-05-03 22:13:35,2023-05-03 22:53:07,0 days 00:39:32,False
google.com,2022-10-22 11:44:22,2022-10-22 11:45:37,0 days 00:01:15,True
Terminal,2024-02-27 04:12:29,2024-02-27 04:37:45,0 days 00:25:16,True
VSCode,2024-03-24 02:46:14,2024-03-24 03:33:01,0 days 00:46:47,True
tiktok.com,2024-05-18 23:53:37,2024-05-19 00:48:58,0 days 00:55:21,False
VSCode,2022-11-06 13:24:04,2022-11-06 14:40:04,0 days 01:16:00,True
Cursor,2022-04-21 15:48:31,2022-04-21 18:41:52,0 days 02:53:21,True
VSCode,2022-10-05 07:45:07,2022-10-05 08:05:17,0 days 00:20:10,True
tiktok.com,2024-08-12 02:41:48,2024-08-12 05:45:17,0 days 03:03:29,False
Terminal,2022-01-20 18:29:32,2022-01-20 18:35:31,0 days 00:05:59,True
tiktok.com,2022-07-12 00:11:31,2022-07-12 01:49:53,0 days 01:38:22,False
youtube.com,2024-09-08 01:20:41,2024-09-08 04:04:15,0 days 02:43:34,False
VSCode,2023-06-19 21:32:16,2023-06-19 22:31:59,0 days 00:59:43,True
Cursor,2023-01-05 23:17:29,2023-01-06 01:56:40,0 days 02:39:11,True
Cursor,2024-03-27 10:59:28,2024-03-27 14:25:02,0 days 03:25:34,True
tiktok.com,2024-02-19 17:51:02,2024-02-19 20:26:03,0 days 02:35:01,False
google.com,2022-05-01 01:41:00,2022-05-01 03:30:06,0 days 01:49:06,True
VSCode,2024-06-26 16:15:37,2024-06-26 19:40:52,0 days 03:25:15,True
Terminal,2023-01-05 03:37:43,2023-01-05 06:11:06,0 days 02:33:23,True
google.com,2023-05-30 21:29:37,2023-05-30 23:39:38,0 days 02:10:01,True
VSCode,2022-04-06 01:47:08,2022-04-06 05:27:00,0 days 03:39:52,True
VSCode,2024-10-26 10:20:51,2024-10-26 12:03:37,0 days 01:42:46,True
youtube.com,2024-09-09 04:08:15,2024-09-09 05:13:16,0 days 01:05:01,False
VSCode,2022-03-11 00:12:55,2022-03-11 04:00:25,0 days 03:47:30,True
tiktok.com,2024-10-04 21:52:36,2024-10-04 23:14:53,0 days 01:22:17,False
Cursor,2023-02-05 00:06:03,2023-02-05 03:07:47,0 days 03:01:44,True
tiktok.com,2022-02-28 10:25:49,2022-02-28 14:05:02,0 days 03:39:13,False
Terminal,2021-11-21 18:20:01,2021-11-21 22:08:54,0 days 03:48:53,True
youtube.com,2022-09-11 16:22:29,2022-09-11 17:49:20,0 days 01:26:51,False
youtube.com,2023-04-30 22:01:47,2023-05-01 00:33:27,0 days 02:31:40,False
Terminal,2024-10-15 22:25:18,2024-10-16 02:14:35,0 days 03:49:17,True
Cursor,2022-06-07 20:00:35,2022-06-07 22:41:38,0 days 02:41:03,True
Terminal,2024-04-06 05:04:05,2024-04-06 08:59:52,0 days 03:55:47,True
Cursor,2022-12-25 13:37:09,2022-12-25 13:59:44,0 days 00:22:35,True
VSCode,2022-10-05 14:14:35,2022-10-05 17:58:49,0 days 03:44:14,True
Cursor,2022-05-03 21:09:37,2022-05-03 21:36:52,0 days 00:27:15,True
google.com,2024-04-10 19:47:26,2024-04-10 19:51:42,0 days 00:04:16,True
tiktok.com,2024-07-06 11:30:47,2024-07-06 14:54:47,0 days 03:24:00,False
Terminal,2024-10-17 01:02:38,2024-10-17 01:43:14,0 days 00:40:36,True
Terminal,2024-06-21 20:40:50,2024-06-22 00:16:24,0 days 03:35:34,True
tiktok.com,2024-06-14 06:08:39,2024-06-14 06:47:50,0 days 00:39:11,False
VSCode,2022-02-16 10:30:03,2022-02-16 12:56:44,0 days 02:26:41,True
google.com,2023-11-30 14:19:18,2023-11-30 15:23:20,0 days 01:04:02,True
VSCode,2024-08-16 06:19:41,2024-08-16 08:55:39,0 days 02:35:58,True
google.com,2023-12-31 08:54:08,2023-12-31 12:08:02,0 days 03:13:54,True
youtube.com,2023-08-23 04:58:17,2023-08-23 06:43:17,0 days 01:45:00,False
VSCode,2022-11-10 12:08:57,2022-11-10 13:52:22,0 days 01:43:25,True
Terminal,2022-08-05 07:00:15,2022-08-05 07:53:20,0 days 00:53:05,True
Cursor,2023-05-18 11:09:32,2023-05-18 13:36:22,0 days 02:26:50,True
google.com,2022-06-20 16:57:11,2022-06-20 17:00:41,0 days 00:03:30,True
Terminal,2023-10-29 12:11:42,2023-10-29 13:51:30,0 days 01:39:48,True
Terminal,2023-12-19 03:22:43,2023-12-19 04:46:17,0 days 01:23:34,True
google.com,2024-01-15 19:53:11,2024-01-15 23:17:06,0 days 03:23:55,True
Cursor,2023-08-27 00:56:11,2023-08-27 03:56:31,0 days 03:00:20,True
google.com,2024-09-25 07:16:59,2024-09-25 07:55:11,0 days 00:38:12,True
Terminal,2024-10-08 03:49:38,2024-10-08 04:03:03,0 days 00:13:25,True
tiktok.com,2022-01-07 16:05:05,2022-01-07 16:22:25,0 days 00:17:20,False
Cursor,2022-10-09 12:33:57,2022-10-09 15:33:12,0 days 02:59:15,True
VSCode,2022-03-19 18:04:25,2022-03-19 19:07:14,0 days 01:02:49,True
youtube.com,2023-06-28 12:46:25,2023-06-28 16:37:30,0 days 03:51:05,False
Cursor,2022-06-29 13:09:19,2022-06-29 15:58:40,0 days 02:49:21,True
VSCode,2023-04-22 17:13:31,2023-04-22 18:20:29,0 days 01:06:58,True
google.com,2023-10-15 23:49:08,2023-10-16 00:22:04,0 days 00:32:56,True
VSCode,2021-11-13 07:56:04,2021-11-13 11:00:46,0 days 03:04:42,True
VSCode,2021-11-20 12:52:36,2021-11-20 13:52:59,0 days 01:00:23,True
google.com,2024-04-12 06:07:27,2024-04-12 09:36:19,0 days 03:28:52,True
VSCode,2023-09-30 04:47:00,2023-09-30 08:17:03,0 days 03:30:03,True
Terminal,2023-05-16 04:11:24,2023-05-16 04:43:16,0 days 00:31:52,True
google.com,2024-10-07 15:30:58,2024-10-07 16:55:38,0 days 01:24:40,True
Terminal,2021-12-09 05:14:16,2021-12-09 08:19:10,0 days 03:04:54,True
Terminal,2023-03-18 16:10:13,2023-03-18 17:49:55,0 days 01:39:42,True
tiktok.com,2024-09-08 15:59:33,2024-09-08 16:32:32,0 days 00:32:59,False
tiktok.com,2024-01-25 23:39:55,2024-01-26 02:03:00,0 days 02:23:05,False
Terminal,2022-06-11 12:15:51,2022-06-11 13:54:59,0 days 01:39:08,True
google.com,2024-05-27 11:47:03,2024-05-27 12:54:59,0 days 01:07:56,True
VSCode,2024-06-20 00:29:46,2024-06-20 00:35:45,0 days 00:05:59,True
VSCode,2024-06-19 18:45:57,2024-06-19 19:59:08,0 days 01:13:11,True
google.com,2021-12-03 07:17:39,2021-12-03 10:02:42,0 days 02:45:03,True
VSCode,2022-07-04 22:28:50,2022-07-05 02:11:39,0 days 03:42:49,True
youtube.com,2024-09-09 23:21:17,2024-09-10 02:09:04,0 days 02:47:47,False
youtube.com,2023-02-17 10:18:07,2023-02-17 12:33:25,0 days 02:15:18,False
Terminal,2022-05-26 23:52:52,2022-05-27 03:11:56,0 days 03:19:04,True
Terminal,2023-09-13 16:27:26,2023-09-13 19:16:27,0 days 02:49:01,True
Terminal,2023-03-17 23:11:19,2023-03-18 00:24:08,0 days 01:12:49,True
VSCode,2024-03-10 00:29:15,2024-03-10 00:30:56,0 days 00:01:41,True
VSCode,2024-03-15 15:03:15,2024-03-15 15:39:20,0 days 00:36:05,True
google.com,2022-08-20 06:53:18,2022-08-20 07:42:31,0 days 00:49:13,True
google.com,2023-09-04 08:40:39,2023-09-04 10:18:09,0 days 01:37:30,True
youtube.com,2022-09-25 05:55:47,2022-09-25 06:49:52,0 days 00:54:05,False
Terminal,2022-02-01 20:24:07,2022-02-01 23:20:56,0 days 02:56:49,True
VSCode,2022-12-22 16:27:33,2022-12-22 19:48:20,0 days 03:20:47,True
VSCode,2023-07-14 22:35:02,2023-07-15 00:19:16,0 days 01:44:14,True
Cursor,2024-06-18 09:28:22,2024-06-18 09:59:33,0 days 00:31:11,True
youtube.com,2024-07-22 19:59:25,2024-07-22 20:56:34,0 days 00:57:09,False
google.com,2021-11-26 07:17:37,2021-11-26 07:56:46,0 days 00:39:09,True
google.com,2023-02-26 13:06:56,2023-02-26 16:51:04,0 days 03:44:08,True
Cursor,2024-03-31 03:31:49,2024-03-31 05:14:33,0 days 01:42:44,True
youtube.com,2021-12-13 10:36:02,2021-12-13 12:29:23,0 days 01:53:21,False
Cursor,2023-07-09 22:00:38,2023-07-09 23:12:33,0 days 01:11:55,True
Terminal,2024-02-08 11:44:26,2024-02-08 15:40:30,0 days 03:56:04,True
youtube.com,2024-03-01 22:35:43,2024-03-02 02:13:02,0 days 03:37:19,False
google.com,2023-04-29 12:45:18,2023-04-29 15:14:29,0 days 02:29:11,True
tiktok.com,2022-12-11 16:07:46,2022-12-11 16:22:14,0 days 00:14:28,False
google.com,2023-05-14 17:31:14,2023-05-14 20:51:32,0 days 03:20:18,True
Cursor,2021-12-14 00:50:09,2021-12-14 02:07:50,0 days 01:17:41,True
google.com,2023-06-15 06:57:27,2023-06-15 10:28:27,0 days 03:31:00,True
Cursor,2024-10-13 03:56:55,2024-10-13 05:11:11,0 days 01:14:16,True
Cursor,2022-12-12 04:19:34,2022-12-12 04:33:24,0 days 00:13:50,True
google.com,2022-11-24 18:35:22,2022-11-24 19:57:02,0 days 01:21:40,True
Cursor,2022-05-26 16:11:37,2022-05-26 16:37:54,0 days 00:26:17,True
Terminal,2023-04-04 06:33:37,2023-04-04 09:08:57,0 days 02:35:20,True
youtube.com,2023-04-09 11:52:12,2023-04-09 13:24:38,0 days 01:32:26,False
google.com,2023-05-28 11:57:40,2023-05-28 15:05:09,0 days 03:07:29,True
google.com,2024-01-29 21:26:15,2024-01-29 22:19:10,0 days 00:52:55,True
Terminal,2022-04-19 23:31:57,2022-04-20 00:17:22,0 days 00:45:25,True
tiktok.com,2022-05-22 23:09:54,2022-05-23 01:59:47,0 days 02:49:53,False
google.com,2022-05-27 03:24:33,2022-05-27 07:04:57,0 days 03:40:24,True
youtube.com,2023-07-19 06:26:25,2023-07-19 08:12:14,0 days 01:45:49,False
VSCode,2022-01-18 09:25:01,2022-01-18 11:16:57,0 days 01:51:56,True
tiktok.com,2023-04-30 04:39:56,2023-04-30 05:33:35,0 days 00:53:39,False
tiktok.com,2021-12-25 16:02:05,2021-12-25 16:36:30,0 days 00:34:25,False
youtube.com,2022-09-05 00:30:09,2022-09-05 00:38:32,0 days 00:08:23,False
youtube.com,2022-07-12 03:13:06,2022-07-12 04:46:19,0 days 01:33:13,False
Terminal,2023-07-19 04:23:52,2023-07-19 08:14:18,0 days 03:50:26,True
google.com,2023-12-09 13:49:59,2023-12-09 14:37:19,0 days 00:47:20,True
Cursor,2023-01-30 11:44:14,2023-01-30 13:58:24,0 days 02:14:10,True
tiktok.com,2023-06-03 12:39:02,2023-06-03 15:57:24,0 days 03:18:22,False
tiktok.com,2024-08-29 23:18:45,2024-08-29 23:21:08,0 days 00:02:23,False
VSCode,2022-09-24 03:30:43,2022-09-24 03:37:15,0 days 00:06:32,True
youtube.com,2024-04-13 00:08:04,2024-04-13 04:06:53,0 days 03:58:49,False
google.com,2024-05-10 07:59:57,2024-05-10 11:51:00,0 days 03:51:03,True
youtube.com,2023-02-02 08:51:11,2023-02-02 12:00:38,0 days 03:09:27,False
tiktok.com,2024-06-12 18:31:11,2024-06-12 20:31:22,0 days 02:00:11,False
VSCode,2022-12-08 07:44:03,2022-12-08 09:42:34,0 days 01:58:31,True
Terminal,2021-12-17 04:29:58,2021-12-17 07:26:04,0 days 02:56:06,True
youtube.com,2021-11-28 01:16:26,2021-11-28 04:00:30,0 days 02:44:04,False
google.com,2024-04-01 07:45:07,2024-04-01 08:03:16,0 days 00:18:09,True
tiktok.com,2023-01-19 01:41:25,2023-01-19 04:07:55,0 days 02:26:30,False
VSCode,2023-02-19 02:24:22,2023-02-19 03:29:36,0 days 01:05:14,True
VSCode,2023-12-05 19:11:21,2023-12-05 20:25:33,0 days 01:14:12,True
youtube.com,2022-05-08 21:18:36,2022-05-08 22:18:07,0 days 00:59:31,False
tiktok.com,2024-03-24 03:48:26,2024-03-24 05:58:18,0 days 02:09:52,False
youtube.com,2023-01-25 10:06:10,2023-01-25 13:51:45,0 days 03:45:35,False
Terminal,2022-10-14 18:25:43,2022-10-14 19:45:33,0 days 01:19:50,True
youtube.com,2023-07-08 06:04:50,2023-07-08 07:40:36,0 days 01:35:46,False
tiktok.com,2023-02-09 06:19:17,2023-02-09 06:55:32,0 days 00:36:15,False
VSCode,2024-07-08 00:35:04,2024-07-08 04:20:34,0 days 03:45:30,True
tiktok.com,2024-03-06 20:04:52,2024-03-06 21:57:27,0 days 01:52:35,False
VSCode,2023-06-24 15:08:02,2023-06-24 17:56:07,0 days 02:48:05,True
tiktok.com,2024-04-21 09:37:31,2024-04-21 10:04:43,0 days 00:27:12,False
tiktok.com,2022-06-28 08:35:43,2022-06-28 08:41:13,0 days 00:05:30,False
youtube.com,2024-10-25 21:06:07,2024-10-25 22:49:38,0 days 01:43:31,False
Terminal,2022-08-31 04:15:42,2022-08-31 06:17:01,0 days 02:01:19,True
VSCode,2024-03-16 08:47:16,2024-03-16 08:57:29,0 days 00:10:13,True
Terminal,2021-12-26 04:51:51,2021-12-26 08:42:45,0 days 03:50:54,True
VSCode,2024-01-16 16:30:11,2024-01-16 17:03:39,0 days 00:33:28,True
youtube.com,2024-04-13 14:47:48,2024-04-13 17:50:46,0 days 03:02:58,False
Cursor,2023-05-14 17:51:41,2023-05-14 19:56:51,0 days 02:05:10,True
Cursor,2022-10-25 13:22:04,2022-10-25 15:41:32,0 days 02:19:28,True
Terminal,2024-05-12 06:59:12,2024-05-12 08:21:02,0 days 01:21:50,True
youtube.com,2022-10-12 18:42:35,2022-10-12 20:54:52,0 days 02:12:17,False
Cursor,2022-05-15 07:48:27,2022-05-15 09:28:16,0 days 01:39:49,True
youtube.com,2024-05-14 22:52:11,2024-05-15 02:38:31,0 days 03:46:20,False
Cursor,2022-03-30 21:07:46,2022-03-31 00:24:36,0 days 03:16:50,True
youtube.com,2024-06-23 22:22:41,2024-06-24 00:21:28,0 days 01:58:47,False
VSCode,2024-08-12 22:48:44,2024-08-12 23:33:17,0 days 00:44:33,True
Terminal,2024-09-07 22:36:33,2024-09-08 00:15:28,0 days 01:38:55,True
VSCode,2022-12-09 09:54:33,2022-12-09 11:09:35,0 days 01:15:02,True
Terminal,2024-10-15 17:56:58,2024-10-15 21:34:20,0 days 03:37:22,True
Terminal,2022-10-27 13:31:01,2022-10-27 16:09:30,0 days 02:38:29,True
Cursor,2024-01-21 12:48:03,2024-01-21 14:24:26,0 days 01:36:23,True
google.com,2022-10-13 17:04:56,2022-10-13 18:25:08,0 days 01:20:12,True
tiktok.com,2024-07-26 11:36:13,2024-07-26 15:06:22,0 days 03:30:09,False
VSCode,2023-11-20 19:45:23,2023-11-20 21:12:36,0 days 01:27:13,True
Terminal,2022-11-11 18:19:17,2022-11-11 21:13:57,0 days 02:54:40,True
VSCode,2023-10-05 19:06:16,2023-10-05 22:38:19,0 days 03:32:03,True
tiktok.com,2022-03-03 06:02:48,2022-03-03 09:36:04,0 days 03:33:16,False
Cursor,2023-02-07 06:00:28,2023-02-07 06:11:32,0 days 00:11:04,True
tiktok.com,2024-09-14 01:47:40,2024-09-14 02:12:43,0 days 00:25:03,False
tiktok.com,2024-09-04 20:40:46,2024-09-04 23:13:35,0 days 02:32:49,False
google.com,2023-02-02 16:02:22,2023-02-02 18:02:55,0 days 02:00:33,True
Cursor,2024-01-27 16:58:16,2024-01-27 19:49:04,0 days 02:50:48,True
Cursor,2023-05-12 03:40:03,2023-05-12 06:18:56,0 days 02:38:53,True
google.com,2022-08-12 06:55:15,2022-08-12 09:25:01,0 days 02:29:46,True
google.com,2023-10-14 10:06:46,2023-10-14 13:10:23,0 days 03:03:37,True
youtube.com,2023-06-05 14:57:25,2023-06-05 18:32:31,0 days 03:35:06,False
google.com,2023-03-06 23:48:58,2023-03-07 03:33:04,0 days 03:44:06,True
tiktok.com,2024-01-10 13:19:41,2024-01-10 13:43:32,0 days 00:23:51,False
google.com,2023-07-15 04:17:21,2023-07-15 05:46:31,0 days 01:29:10,True
VSCode,2023-04-29 19:27:19,2023-04-29 20:24:52,0 days 00:57:33,True
Terminal,2022-06-22 03:12:24,2022-06-22 03:26:23,0 days 00:13:59,True
youtube.com,2022-08-14 11:02:16,2022-08-14 14:18:17,0 days 03:16:01,False
youtube.com,2023-01-25 01:50:39,2023-01-25 04:06:58,0 days 02:16:19,False
google.com,2024-10-25 22:42:24,2024-10-26 00:56:33,0 days 02:14:09,True
VSCode,2024-02-03 18:58:07,2024-02-03 22:10:24,0 days 03:12:17,True
youtube.com,2023-08-25 19:36:42,2023-08-25 20:28:28,0 days 00:51:46,False
VSCode,2024-02-23 05:23:41,2024-02-23 06:12:36,0 days 00:48:55,True
google.com,2022-09-20 06:53:35,2022-09-20 07:18:09,0 days 00:24:34,True
VSCode,2021-12-06 20:29:35,2021-12-06 21:34:07,0 days 01:04:32,True
Cursor,2023-11-11 19:29:16,2023-11-11 22:05:43,0 days 02:36:27,True
VSCode,2024-08-10 21:43:27,2024-08-10 23:44:21,0 days 02:00:54,True
VSCode,2021-12-23 13:05:56,2021-12-23 16:40:16,0 days 03:34:20,True
Cursor,2022-08-26 10:39:13,2022-08-26 10:53:48,0 days 00:14:35,True
tiktok.com,2024-10-07 21:51:14,2024-10-08 01:10:08,0 days 03:18:54,False
google.com,2024-04-03 00:20:05,2024-04-03 02:00:24,0 days 01:40:19,True
google.com,2024-05-07 05:38:58,2024-05-07 07:33:21,0 days 01:54:23,True
google.com,2022-05-03 16:22:56,2022-05-03 17:05:47,0 days 00:42:51,True
google.com,2022-03-28 17:16:45,2022-03-28 17:23:34,0 days 00:06:49,True
youtube.com,2024-07-24 23:22:14,2024-07-25 01:48:04,0 days 02:25:50,False
youtube.com,2022-03-20 03:52:34,2022-03-20 07:09:30,0 days 03:16:56,False
Terminal,2021-12-12 18:02:24,2021-12-12 20:54:19,0 days 02:51:55,True
Terminal,2023-09-04 08:14:07,2023-09-04 08:58:49,0 days 00:44:42,True
Terminal,2022-02-27 04:06:54,2022-02-27 05:03:49,0 days 00:56:55,True
youtube.com,2024-06-21 15:53:45,2024-06-21 17:06:19,0 days 01:12:34,False
tiktok.com,2022-01-05 04:45:07,2022-01-05 07:00:48,0 days 02:15:41,False
Terminal,2022-08-05 05:59:55,2022-08-05 07:38:47,0 days 01:38:52,True
Terminal,2022-10-10 19:00:31,2022-10-10 21:14:38,0 days 02:14:07,True
youtube.com,2023-05-13 00:16:26,2023-05-13 03:08:59,0 days 02:52:33,False
VSCode,2021-11-21 12:49:53,2021-11-21 14:56:57,0 days 02:07:04,True
Terminal,2021-11-04 16:04:32,2021-11-04 19:43:44,0 days 03:39:12,True
youtube.com,2023-05-26 06:48:50,2023-05-26 09:25:06,0 days 02:36:16,False
Terminal,2024-07-05 16:22:27,2024-07-05 16:23:33,0 days 00:01:06,True
VSCode,2024-10-19 01:22:06,2024-10-19 04:49:43,0 days 03:27:37,True
VSCode,2021-11-26 17:14:30,2021-11-26 20:09:36,0 days 02:55:06,True
Terminal,2023-08-02 20:22:59,2023-08-02 22:36:44,0 days 02:13:45,True
tiktok.com,2024-04-04 20:46:20,2024-04-05 00:11:29,0 days 03:25:09,False
tiktok.com,2024-03-04 20:28:47,2024-03-04 23:21:45,0 days 02:52:58,False
google.com,2023-01-14 13:38:46,2023-01-14 16:39:21,0 days 03:00:35,True
google.com,2023-03-09 14:55:10,2023-03-09 15:12:55,0 days 00:17:45,True
VSCode,2022-01-25 22:30:30,2022-01-26 00:13:11,0 days 01:42:41,True
google.com,2022-04-24 02:51:01,2022-04-24 05:30:48,0 days 02:39:47,True
Terminal,2022-05-12 01:27:12,2022-05-12 03:12:15,0 days 01:45:03,True
google.com,2022-09-02 17:35:06,2022-09-02 19:19:22,0 days 01:44:16,True
VSCode,2023-12-28 17:14:00,2023-12-28 20:52:31,0 days 03:38:31,True
youtube.com,2024-10-09 04:36:47,2024-10-09 08:31:39,0 days 03:54:52,False
tiktok.com,2023-11-08 13:08:41,2023-11-08 16:34:57,0 days 03:26:16,False
Cursor,2023-01-23 08:41:39,2023-01-23 08:51:06,0 days 00:09:27,True
Cursor,2022-06-01 23:15:31,2022-06-02 00:56:11,0 days 01:40:40,True
youtube.com,2024-03-14 09:57:59,2024-03-14 10:38:06,0 days 00:40:07,False
VSCode,2024-01-27 06:41:25,2024-01-27 07:19:07,0 days 00:37:42,True
tiktok.com,2024-06-14 08:36:03,2024-06-14 09:02:04,0 days 00:26:01,False
google.com,2022-04-29 22:29:10,2022-04-30 00:47:18,0 days 02:18:08,True
Terminal,2023-01-27 21:01:29,2023-01-28 00:45:57,0 days 03:44:28,True
google.com,2024-08-23 23:03:44,2024-08-24 02:18:15,0 days 03:14:31,True
youtube.com,2024-06-04 00:59:17,2024-06-04 03:42:07,0 days 02:42:50,False
Cursor,2024-10-20 16:06:18,2024-10-20 17:08:32,0 days 01:02:14,True
youtube.com,2022-02-04 00:46:21,2022-02-04 01:46:50,0 days 01:00:29,False
Terminal,2024-05-10 19:00:59,2024-05-10 19:41:13,0 days 00:40:14,True
VSCode,2021-12-18 10:54:26,2021-12-18 12:00:25,0 days 01:05:59,True
Cursor,2022-09-13 23:45:17,2022-09-13 23:53:47,0 days 00:08:30,True
google.com,2022-02-02 21:41:15,2022-02-02 23:57:00,0 days 02:15:45,True
tiktok.com,2023-08-27 22:51:08,2023-08-28 00:39:42,0 days 01:48:34,False
Terminal,2024-07-26 17:13:23,2024-07-26 18:10:12,0 days 00:56:49,True
Cursor,2024-05-20 19:20:42,2024-05-20 22:34:44,0 days 03:14:02,True
youtube.com,2023-12-09 12:56:46,2023-12-09 16:08:10,0 days 03:11:24,False
google.com,2021-11-06 22:16:07,2021-11-07 00:17:08,0 days 02:01:01,True
youtube.com,2024-04-02 15:12:31,2024-04-02 16:44:37,0 days 01:32:06,False
google.com,2023-11-03 08:52:45,2023-11-03 11:32:16,0 days 02:39:31,True
VSCode,2023-04-02 22:40:09,2023-04-03 01:40:42,0 days 03:00:33,True
google.com,2024-09-17 11:57:16,2024-09-17 12:34:21,0 days 00:37:05,True
google.com,2021-11-12 14:18:18,2021-11-12 17:29:59,0 days 03:11:41,True
Cursor,2024-05-28 23:52:05,2024-05-29 03:30:22,0 days 03:38:17,True
VSCode,2024-08-31 02:03:11,2024-08-31 05:29:37,0 days 03:26:26,True
tiktok.com,2023-03-28 00:42:42,2023-03-28 03:05:34,0 days 02:22:52,False
google.com,2022-09-23 23:17:40,2022-09-24 00:02:58,0 days 00:45:18,True
google.com,2024-01-11 15:25:44,2024-01-11 17:43:34,0 days 02:17:50,True
google.com,2023-07-11 02:15:42,2023-07-11 03:03:05,0 days 00:47:23,True
Cursor,2021-10-28 01:31:23,2021-10-28 05:17:22,0 days 03:45:59,True
tiktok.com,2024-06-24 01:57:10,2024-06-24 02:51:58,0 days 00:54:48,False
tiktok.com,2023-04-20 07:18:30,2023-04-20 10:03:55,0 days 02:45:25,False
